Date,NR,WR,SR,ER,NER,Total
2017-08-01,2.6,8.0,29.8,1.1,0.0,41
2017-08-02,2.6,8.9,26.8,1.1,0.0,39
2017-08-03,3.1,9.5,27.9,0.3,0.0,41
2017-08-04,2.5,11.2,22.4,0.9,0.0,37
2017-08-05,2.8,10.9,24.3,0.7,0.0,39
2017-08-06,3.3,9.6,26.7,0.8,0.0,40
2017-08-07,0.5,8.2,24.9,0.9,0.0,35
2017-08-08,2.4,7.7,25.7,1.0,0.0,37
2017-08-09,2.6,8.3,17.4,1.1,0.0,29
2017-08-10,3.0,10.1,26.3,0.7,0.0,40
2017-08-11,3.0,9.8,24.3,0.4,0.0,37
2017-08-12,2.5,9.0,25.9,0.5,0.0,38
2017-08-13,2.5,9.9,20.0,0.1,0.0,32
2017-08-14,0.8,10.0,23.3,1.0,0.0,35
2017-08-15,3.2,11.9,26.3,0.8,0.0,42
2017-08-16,3.7,13.5,26.1,1.1,0.0,44
2017-08-17,3.5,13.1,21.4,1.1,0.0,39
2017-08-18,3.6,11.5,17.9,1.1,0.0,34
2017-08-19,2.9,8.6,17.0,1.1,0.0,30
2017-08-20,3.4,9.1,18.3,1.2,0.0,32
2017-08-21,2.8,11.2,26.9,1.1,0.0,42
2017-08-22,2.3,10.2,28.4,1.0,0.0,42
2017-08-23,2.8,11.3,31.1,1.1,0.0,46
2017-08-24,3.4,10.7,23.3,1.5,0.0,39
2017-08-25,3.3,10.7,17.5,1.2,0.0,33
2017-08-26,2.7,11.9,22.3,1.1,0.0,38
2017-08-27,3.5,10.8,21.4,1.0,0.0,37
2017-08-28,0.6,9.1,18.4,1.8,0.0,30
2017-08-29,2.9,8.2,22.3,1.0,0.0,34
2017-08-30,2.6,9.1,30.9,1.1,0.0,44
2017-08-31,3.1,10.1,32.0,0.7,0.0,46
2017-09-01,1.6,11.2,31.2,0.6,0.0,45
2017-09-02,1.7,10.3,31.5,1.1,0.0,45
2017-09-03,2.7,9.1,30.9,1.3,0.0,44
2017-09-04,3.0,11.6,29.1,1.3,0.0,45
2017-09-05,3.5,12.4,24.8,1.3,0.0,42
2017-09-06,3.9,12.7,21.4,1.3,0.0,39
2017-09-07,3.3,13.4,27.9,1.3,0.0,46
2017-09-08,4.0,13.0,29.8,1.1,0.0,48
2017-09-09,3.9,12.7,27.6,1.4,0.0,46
2017-09-10,2.0,12.8,30.8,1.2,0.0,47
2017-09-11,2.2,12.6,30.2,1.2,0.0,46
2017-09-12,3.4,12.1,33.4,1.2,0.0,50
2017-09-13,0.8,13.5,28.8,1.0,0.0,44
2017-09-14,3.7,11.9,28.7,1.1,0.0,45
2017-09-15,3.6,11.4,27.8,1.0,0.0,44
2017-09-16,6.6,11.0,27.9,1.2,0.0,47
2017-09-17,9.7,11.5,21.0,1.2,0.0,43
2017-09-18,0.8,9.9,25.0,0.9,0.0,37
2017-09-19,11.3,13.3,28.1,0.3,0.0,53
2017-09-20,3.6,12.8,28.9,0.4,0.0,46
2017-09-21,11.0,8.0,28.9,0.4,0.0,48
2017-09-22,3.3,9.9,30.8,0.4,0.0,44
2017-09-23,3.3,17.3,33.8,0.6,0.0,55
2017-09-24,3.0,14.8,28.5,0.6,0.0,47
2017-09-25,0.9,15.4,23.0,0.6,0.0,40
2017-09-26,3.3,15.6,27.1,0.6,0.0,47
2017-09-27,1.2,15.3,25.0,0.5,0.0,42
2017-09-28,4.2,15.0,23.3,0.6,0.0,43
2017-09-29,4.1,15.4,22.8,0.5,0.0,43
2017-09-30,4.3,15.8,25.8,0.5,0.0,46
2017-10-01,3.4,15.5,28.6,0.5,0.0,48
2017-10-02,0.8,15.3,27.7,0.6,0.0,44
2017-10-03,0.8,15.7,30.0,0.8,0.0,47
2017-10-04,4.2,15.2,25.6,0.9,0.0,46
2017-10-05,4.0,15.5,23.8,1.1,0.0,44
2017-10-06,3.9,14.8,27.1,0.6,0.0,46
2017-10-07,4.2,14.7,29.3,0.6,0.0,49
2017-10-08,3.7,15.4,28.9,0.8,0.0,49
2017-10-09,0.9,13.8,26.8,1.1,0.0,43
2017-10-10,3.8,11.6,28.4,0.6,0.0,44
2017-10-11,0.8,11.7,30.4,0.6,0.0,43
2017-10-12,0.7,8.5,24.1,1.6,0.0,35
2017-10-13,3.6,11.9,25.1,1.8,0.0,42
2017-10-14,3.8,15.0,26.8,0.4,0.0,46
2017-10-15,4.2,16.3,24.4,0.7,0.0,46
2017-10-16,3.8,16.7,24.6,0.8,0.0,46
2017-10-17,3.3,16.9,25.4,0.7,0.0,46
2017-10-18,4.2,16.7,30.9,0.8,0.0,53
2017-10-19,3.7,15.5,33.8,0.6,0.0,54
2017-10-20,0.9,14.8,32.7,0.4,0.0,49
2017-10-21,3.1,14.1,27.5,0.5,0.0,45
2017-10-22,3.8,15.6,32.5,0.7,0.0,53
2017-10-23,1.3,16.6,28.9,0.7,0.0,47
2017-10-24,1.0,16.4,28.9,0.7,0.0,47
2017-10-25,3.7,16.6,31.3,0.8,0.0,52
2017-10-26,2.9,16.0,28.6,0.8,0.0,48
2017-10-27,3.4,15.3,31.4,0.7,0.0,51
2017-10-28,3.7,15.0,30.5,0.6,0.0,50
2017-10-29,3.2,14.8,34.3,0.7,0.0,53
2017-10-30,3.6,15.4,30.0,0.6,0.0,50
2017-10-31,0.9,15.4,29.2,0.4,0.0,46
2017-11-01,3.2,15.2,29.0,0.7,0.0,48
2017-11-02,3.4,15.1,32.1,0.8,0.0,51
2017-11-03,3.4,15.1,32.0,0.7,0.0,51
2017-11-04,3.5,14.9,26.9,0.7,0.0,46
2017-11-05,3.0,15.0,26.8,0.8,0.0,46
2017-11-06,2.8,15.6,29.0,1.3,0.0,49
2017-11-07,2.9,15.5,30.8,0.9,0.0,50
2017-11-08,2.8,15.4,32.5,0.7,0.0,51
2017-11-09,3.1,14.9,36.5,0.7,0.0,55
2017-11-10,0.7,14.4,35.7,0.7,0.0,51
2017-11-11,2.7,14.3,29.6,0.7,0.0,47
2017-11-12,2.8,14.5,30.0,0.7,0.0,48
2017-11-13,0.7,13.9,33.8,0.7,0.0,49
2017-11-14,3.0,13.3,26.9,0.5,0.0,44
2017-11-15,0.6,15.4,31.0,0.3,0.0,47
2017-11-16,1.9,13.3,33.5,0.3,0.0,49
2017-11-17,2.6,13.1,31.4,0.5,0.0,48
2017-11-18,2.1,12.9,27.8,0.5,0.0,43
2017-11-19,2.9,12.1,27.2,0.6,0.0,43
2017-11-20,0.9,12.1,31.9,0.6,0.0,46
2017-11-21,3.1,12.1,29.6,0.7,0.0,45
2017-11-22,3.2,14.1,32.7,0.6,0.0,51
2017-11-23,3.8,15.0,33.7,0.7,0.0,53
2017-11-24,3.4,16.5,32.4,0.7,0.0,53
2017-11-25,3.1,16.1,28.5,0.7,0.0,48
2017-11-26,3.5,16.2,29.0,0.7,0.0,49
2017-11-27,3.4,16.1,30.7,0.7,0.0,51
2017-11-28,0.7,16.0,33.5,0.7,0.0,51
2017-11-29,0.7,15.3,31.1,0.7,0.0,48
2017-11-30,2.9,15.6,25.2,0.7,0.0,44
2017-12-01,3.3,14.7,23.9,0.7,0.0,43
2017-12-02,3.0,13.9,27.5,0.6,0.0,45
2017-12-03,2.7,13.4,32.6,0.6,0.0,49
2017-12-04,0.5,9.3,33.9,0.6,0.0,44
2017-12-05,1.7,4.0,28.9,0.7,0.0,35
2017-12-06,0.5,5.6,30.0,0.6,0.0,37
2017-12-07,2.9,11.0,31.9,0.6,0.0,46
2017-12-08,3.0,12.9,36.0,0.5,0.0,52
2017-12-09,0.7,13.9,36.1,0.4,0.0,51
2017-12-10,1.1,14.0,38.0,0.5,0.0,54
2017-12-11,2.3,14.2,38.9,0.6,0.0,56
2017-12-12,2.4,16.1,35.5,0.7,0.0,55
2017-12-13,2.6,15.1,33.9,0.7,0.1,52
2017-12-14,2.3,14.4,35.3,0.6,0.0,53
2017-12-15,2.6,13.9,32.6,0.6,0.0,50
2017-12-16,0.7,13.5,34.9,0.7,0.0,50
2017-12-17,3.1,14.8,36.9,0.6,0.0,56
2017-12-18,0.8,14.5,36.1,1.2,0.0,53
2017-12-19,2.8,13.2,37.1,0.5,0.0,54
2017-12-20,0.6,11.1,38.4,0.7,0.0,51
2017-12-21,3.1,13.4,38.8,0.6,0.0,56
2017-12-22,1.0,13.2,39.8,0.5,0.0,54
2017-12-23,0.7,13.5,39.8,0.6,0.0,55
2017-12-24,3.5,16.3,40.4,0.9,0.0,61
2017-12-25,0.8,16.8,37.6,0.6,0.0,56
2017-12-26,2.8,17.1,38.0,0.7,0.0,59
2017-12-27,0.6,17.0,41.1,0.7,0.0,59
2017-12-28,0.9,17.2,39.5,1.6,0.0,59
2017-12-29,2.8,16.7,39.1,0.7,0.0,59
2017-12-30,2.8,15.7,41.2,0.6,0.0,60
2017-12-31,0.6,15.0,43.5,0.9,0.0,60
2018-01-01,0.4,15.6,41.6,0.4,0.0,58
2018-01-02,3.0,15.9,37.3,0.6,0.0,57
2018-01-03,3.2,16.7,36.8,0.6,0.0,57
2018-01-04,2.9,16.2,36.2,0.9,0.0,56
2018-01-05,2.9,15.5,39.5,0.7,0.0,59
2018-01-06,2.2,15.7,39.7,0.7,0.0,58
2018-01-07,3.0,16.0,39.7,0.6,0.0,59
2018-01-08,0.5,16.2,41.1,0.7,0.0,59
2018-01-09,2.6,14.6,37.1,0.7,0.0,55
2018-01-10,2.6,14.9,36.6,0.7,0.0,55
2018-01-11,2.5,15.1,39.8,0.5,0.0,58
2018-01-12,2.8,13.8,37.6,0.6,0.0,55
2018-01-13,3.0,12.3,40.7,0.6,0.0,57
2018-01-14,2.9,14.1,43.3,0.6,0.0,61
2018-01-15,0.6,16.5,41.0,0.7,0.0,59
2018-01-16,3.0,17.0,39.3,0.7,0.0,60
2018-01-17,0.7,17.3,41.9,0.7,0.0,61
2018-01-18,2.8,17.8,46.1,0.7,0.0,67
2018-01-19,7.4,18.2,47.5,0.7,0.0,74
2018-01-20,3.3,17.9,45.7,0.7,0.0,68
2018-01-21,4.9,17.7,47.4,1.9,0.0,72
2018-01-22,0.7,16.6,46.5,0.8,0.0,65
2018-01-23,6.8,15.9,42.8,0.6,0.0,66
2018-01-24,4.7,17.8,41.1,0.6,0.0,64
2018-01-25,5.8,18.2,43.4,0.7,0.0,68
2018-01-26,5.5,18.3,44.7,0.3,0.0,69
2018-01-27,8.0,17.9,44.0,0.7,0.0,71
2018-01-28,8.9,17.8,44.4,1.5,0.0,73
2018-01-29,6.5,17.3,38.5,0.8,0.0,63
2018-01-30,8.0,18.2,48.0,0.8,0.0,75
2018-01-31,5.6,18.1,50.9,0.8,0.0,75
2018-02-01,8.1,17.8,51.5,0.7,0.0,78
2018-02-02,6.0,17.2,51.8,0.7,0.0,76
2018-02-03,6.0,17.2,53.9,0.7,0.0,78
2018-02-04,5.4,17.1,49.2,0.7,0.0,72
2018-02-05,6.7,13.1,51.0,0.7,0.0,72
2018-02-06,9.3,9.3,45.1,0.8,0.0,64
2018-02-07,7.5,12.3,26.7,0.5,0.0,47
2018-02-08,5.7,17.7,42.0,0.8,0.0,66
2018-02-09,8.3,17.9,40.2,0.5,0.0,67
2018-02-10,8.9,16.0,32.6,0.6,0.0,58
2018-02-11,6.1,14.8,39.2,0.7,0.0,61
2018-02-12,4.8,17.0,44.1,0.5,0.0,66
2018-02-13,8.5,16.1,41.5,0.5,0.0,67
2018-02-14,6.5,17.1,46.4,0.8,0.0,71
2018-02-15,6.3,17.9,45.1,0.9,0.0,70
2018-02-16,6.6,18.3,48.3,0.8,0.0,74
2018-02-17,6.2,18.4,51.2,1.5,0.0,77
2018-02-18,8.5,17.7,51.7,1.8,0.0,80
2018-02-19,8.6,17.4,51.5,1.4,0.0,79
2018-02-20,9.3,18.0,49.5,1.3,0.0,78
2018-02-21,6.0,18.1,50.3,1.5,0.0,76
2018-02-22,7.9,17.5,49.1,0.8,0.0,75
2018-02-23,9.0,17.7,51.0,1.4,0.0,79
2018-02-24,8.2,14.0,56.1,0.8,0.0,79
2018-02-25,6.3,18.1,58.4,0.7,0.0,84
2018-02-26,6.7,18.3,57.4,0.7,0.0,83
2018-02-27,6.4,18.4,54.7,0.9,0.0,81
2018-02-28,5.7,16.9,52.4,0.9,0.0,76
2018-03-01,8.9,16.8,53.2,0.9,0.0,80
2018-03-02,9.1,17.9,55.9,2.3,0.0,85
2018-03-03,8.4,18.3,53.6,1.4,0.0,82
2018-03-04,7.1,16.9,54.4,0.8,0.0,79
2018-03-05,6.3,18.1,56.1,0.5,0.0,81
2018-03-06,7.4,19.1,55.9,0.8,0.0,83
2018-03-07,16.7,16.3,54.1,0.9,0.0,88
2018-03-08,19.4,17.2,54.1,0.8,0.0,92
2018-03-09,14.5,18.2,51.8,1.2,0.0,86
2018-03-10,6.9,17.5,50.3,0.9,0.0,76
2018-03-11,7.0,18.7,48.8,0.8,0.0,75
2018-03-12,4.0,19.3,47.7,0.7,0.0,72
2018-03-13,7.1,19.2,48.1,0.8,0.2,75
2018-03-14,6.2,17.0,45.9,0.8,0.0,70
2018-03-15,8.0,16.4,38.3,0.5,0.0,63
2018-03-16,9.0,17.8,38.4,0.6,0.0,66
2018-03-17,7.0,19.4,46.2,0.9,0.0,74
2018-03-18,9.9,17.7,52.3,1.0,0.0,81
2018-03-19,6.7,14.3,53.1,0.9,0.0,75
2018-03-20,9.4,18.8,54.8,0.9,0.0,84
2018-03-21,5.6,19.8,53.5,0.7,0.0,80
2018-03-22,7.7,20.2,55.2,0.8,0.0,84
2018-03-23,7.5,20.2,56.4,0.9,0.0,85
2018-03-24,7.0,20.2,52.7,0.9,0.0,81
2018-03-25,10.1,20.0,53.0,1.4,0.0,84
2018-03-26,10.4,19.8,53.8,0.9,0.0,85
2018-03-27,10.3,19.8,51.3,0.9,0.0,82
2018-03-28,7.3,20.9,54.1,0.9,0.0,83
2018-03-29,8.0,19.6,51.6,0.8,0.0,80
2018-03-30,6.9,21.4,50.3,0.8,0.0,79
2018-03-31,7.0,21.5,50.9,0.8,0.0,80
2018-04-01,15.2,21.5,51.9,1.2,0.0,90
2018-04-02,15.2,20.4,47.0,1.2,0.0,84
2018-04-03,10.4,20.9,54.6,0.9,0.0,87
2018-04-04,11.0,20.5,54.0,0.9,0.0,86
2018-04-05,14.0,19.8,51.2,0.8,0.0,86
2018-04-06,13.0,17.9,45.0,0.8,0.0,77
2018-04-07,17.8,19.0,53.0,0.7,0.0,90
2018-04-08,14.6,18.8,50.3,0.7,0.0,85
2018-04-09,11.8,19.8,55.5,0.7,0.0,88
2018-04-10,17.6,19.5,56.1,0.8,0.0,94
2018-04-11,14.6,18.8,54.6,0.8,0.0,89
2018-04-12,18.3,19.4,57.6,0.7,0.0,96
2018-04-13,15.1,19.8,56.4,0.9,0.0,92
2018-04-14,19.2,20.5,57.9,0.9,0.0,98
2018-04-15,15.1,19.1,53.1,0.8,0.0,88
2018-04-16,15.0,20.5,57.2,0.9,0.0,94
2018-04-17,14.9,20.6,59.2,0.9,0.0,96
2018-04-18,16.3,22.1,59.0,1.2,0.0,99
2018-04-19,19.9,21.7,55.6,0.9,0.0,98
2018-04-20,15.0,21.8,56.3,0.9,0.0,94
2018-04-21,17.8,22.7,60.2,0.9,0.0,102
2018-04-22,14.5,22.2,55.2,0.9,0.0,93
2018-04-23,17.2,22.6,57.0,0.9,0.0,98
2018-04-24,18.2,22.5,57.4,0.9,0.0,99
2018-04-25,20.4,22.5,58.0,0.9,0.0,102
2018-04-26,19.4,21.4,57.3,0.8,0.0,99
2018-04-27,19.4,20.0,58.2,0.8,0.0,98
2018-04-28,15.7,20.1,58.6,0.8,0.0,95
2018-04-29,16.5,21.3,53.7,0.8,0.0,92
2018-04-30,16.6,21.3,58.3,0.7,0.0,97
2018-05-01,19.6,21.7,58.9,0.8,0.0,101
2018-05-02,11.1,21.5,57.6,0.9,0.0,91
2018-05-03,17.1,21.7,52.9,0.8,0.0,92
2018-05-04,18.2,20.7,49.9,0.9,0.0,90
2018-05-05,20.6,20.1,53.8,0.9,0.0,95
2018-05-06,21.4,21.1,53.3,0.9,0.0,97
2018-05-07,15.6,22.1,55.5,0.8,0.0,94
2018-05-08,19.0,21.5,55.0,0.8,0.0,96
2018-05-09,15.9,21.2,53.7,0.8,0.0,92
2018-05-10,16.3,20.8,51.1,0.7,0.0,89
2018-05-11,19.6,21.3,57.8,0.7,0.0,99
2018-05-12,15.8,21.4,55.0,0.7,0.0,93
2018-05-13,14.9,20.5,56.7,0.8,0.0,93
2018-05-14,14.3,20.3,53.3,0.7,0.0,89
2018-05-15,17.9,19.6,48.6,0.9,0.0,87
2018-05-16,13.1,19.1,57.0,1.1,0.0,90
2018-05-17,14.6,19.6,54.9,0.9,0.0,90
2018-05-18,14.5,20.1,53.9,0.7,0.0,89
2018-05-19,15.0,20.4,55.5,0.8,0.0,92
2018-05-20,19.5,19.6,54.1,0.7,0.0,94
2018-05-21,15.1,19.2,53.5,0.8,0.0,89
2018-05-22,20.1,19.3,53.2,0.8,0.0,93
2018-05-23,15.9,19.1,48.2,0.8,0.0,84
2018-05-24,16.6,19.4,50.0,0.8,0.0,87
2018-05-25,17.4,20.9,47.8,0.7,0.0,87
2018-05-26,17.1,20.2,52.9,0.9,0.0,91
2018-05-27,21.3,20.7,54.9,0.7,0.0,98
2018-05-28,17.3,20.8,56.6,0.8,0.0,95
2018-05-29,20.0,19.7,58.4,0.7,0.0,99
2018-05-30,16.3,20.0,54.5,0.8,0.0,92
2018-05-31,17.0,18.6,56.8,0.7,0.0,93
2018-06-01,18.6,18.8,51.5,0.8,0.0,90
2018-06-02,16.1,17.9,39.6,0.9,0.0,75
2018-06-03,19.4,18.0,53.1,0.8,0.0,91
2018-06-04,16.2,12.2,54.6,0.8,0.0,84
2018-06-05,16.3,19.4,54.3,0.8,0.0,91
2018-06-06,15.8,18.8,52.8,0.9,0.0,88
2018-06-07,19.5,17.1,45.8,0.5,0.0,83
2018-06-08,17.4,17.1,39.5,0.6,0.0,75
2018-06-09,15.4,16.0,37.4,0.7,0.0,70
2018-06-10,17.1,17.0,44.3,0.8,0.0,79
2018-06-11,19.0,16.9,40.0,0.6,0.0,77
2018-06-12,13.8,19.2,50.0,0.6,0.0,84
2018-06-13,14.2,20.3,53.3,0.7,0.0,89
2018-06-14,10.2,19.7,52.5,0.8,0.0,83
2018-06-15,11.7,19.6,58.4,0.9,0.0,91
2018-06-16,13.0,18.7,59.7,0.8,0.0,92
2018-06-17,12.0,18.2,56.8,0.9,0.0,88
2018-06-18,8.8,18.0,55.1,0.7,0.0,83
2018-06-19,16.5,18.1,55.7,0.8,0.0,91
2018-06-20,18.6,19.1,59.0,0.8,0.0,97
2018-06-21,14.9,18.1,52.2,0.8,0.0,86
2018-06-22,20.9,15.7,38.7,0.8,0.0,76
2018-06-23,15.5,16.5,41.5,0.7,0.0,74
2018-06-24,20.5,15.9,53.6,0.7,0.0,91
2018-06-25,15.3,12.7,53.6,0.7,0.1,82
2018-06-26,18.5,12.9,51.7,0.3,0.0,83
2018-06-27,13.1,13.9,42.6,0.4,0.0,70
2018-06-28,14.5,12.2,39.9,0.6,0.0,67
2018-06-29,14.2,14.4,48.2,0.7,0.0,78
2018-06-30,14.0,18.3,55.8,0.8,0.0,89
2018-07-01,12.5,18.2,49.1,0.5,0.0,80
2018-07-02,14.7,17.2,56.6,0.6,0.0,89
2018-07-03,15.2,14.8,49.8,0.4,0.0,80
2018-07-04,14.4,13.2,51.4,0.5,0.0,80
2018-07-05,17.9,13.3,52.6,0.8,0.0,84
2018-07-06,16.3,15.0,42.4,0.6,0.0,74
2018-07-07,16.4,15.8,33.7,0.8,0.0,67
2018-07-08,19.1,16.5,32.3,0.9,0.0,69
2018-07-09,16.0,14.1,34.2,0.7,0.0,65
2018-07-10,15.4,10.5,32.4,0.6,0.0,59
2018-07-11,17.5,9.6,29.9,0.6,0.0,58
2018-07-12,15.2,8.1,34.2,0.6,0.0,58
2018-07-13,14.5,12.1,39.2,0.6,0.0,66
2018-07-14,15.1,10.8,34.7,0.6,0.0,61
2018-07-15,14.0,9.9,32.9,0.6,0.0,57
2018-07-16,15.4,11.1,31.7,0.5,0.0,59
2018-07-17,14.5,10.1,46.4,0.9,0.0,72
2018-07-18,13.8,10.6,48.1,0.6,0.0,73
2018-07-19,14.4,9.5,44.2,0.9,0.0,69
2018-07-20,12.3,8.5,36.9,0.6,0.0,58
2018-07-21,13.9,10.4,41.2,0.4,0.0,66
2018-07-22,12.2,8.8,39.8,0.3,0.0,61
2018-07-23,11.8,6.1,43.7,0.4,0.0,62
2018-07-24,10.6,7.7,46.3,0.3,0.0,65
2018-07-25,16.3,9.1,49.4,0.4,0.0,75
2018-07-26,10.5,8.5,42.8,0.9,0.0,63
2018-07-27,12.3,10.5,40.7,0.4,0.0,64
2018-07-28,13.3,15.0,44.7,0.4,0.0,73
2018-07-29,17.9,13.7,46.5,0.4,0.0,79
2018-07-30,16.3,15.1,50.2,0.4,0.0,82
2018-07-31,14.8,16.3,45.5,0.5,0.0,77
2018-08-01,16.4,16.3,46.8,0.3,0.0,80
2018-08-02,16.2,15.4,50.8,0.2,0.0,83
2018-08-03,15.8,14.6,51.5,0.6,0.0,82
2018-08-04,11.7,15.8,51.2,0.5,0.0,79
2018-08-05,14.9,13.8,46.8,0.5,0.0,76
2018-08-06,14.8,13.5,47.2,0.2,0.0,76
2018-08-07,13.6,11.7,39.6,0.5,0.0,65
2018-08-08,17.1,8.2,37.7,0.6,0.0,64
2018-08-09,13.5,11.6,48.4,0.7,0.0,74
2018-08-10,19.2,12.4,42.1,0.6,0.0,74
2018-08-11,21.8,13.9,23.7,0.6,0.0,60
2018-08-12,16.6,12.2,27.7,0.5,0.0,57
2018-08-13,16.2,13.5,40.1,1.2,0.0,71
2018-08-14,17.5,13.3,38.0,0.6,0.0,69
2018-08-15,15.5,10.5,27.6,0.5,0.0,54
2018-08-16,18.2,10.2,29.6,0.7,0.0,59
2018-08-17,18.9,9.0,44.4,0.8,0.0,73
2018-08-18,19.0,9.2,42.0,0.9,0.0,71
2018-08-19,18.8,10.9,36.4,0.8,0.0,67
2018-08-20,16.4,8.1,32.1,0.6,0.0,57
2018-08-21,16.2,7.7,48.7,0.6,0.0,73
2018-08-22,19.6,9.5,53.2,0.4,0.0,83
2018-08-23,16.9,11.0,49.0,0.5,0.0,77
2018-08-24,19.6,12.2,52.7,0.4,0.0,85
2018-08-25,18.7,12.4,54.1,0.4,0.0,86
2018-08-26,17.9,12.1,46.4,0.9,0.0,77
2018-08-27,20.2,13.1,38.9,0.6,0.0,73
2018-08-28,17.3,11.4,51.8,0.5,0.0,81
2018-08-29,13.0,10.5,51.0,0.7,0.0,75
2018-08-30,19.2,12.2,58.6,0.5,0.0,91
2018-08-31,18.6,10.5,52.0,0.5,0.0,82
2018-09-01,19.0,11.4,54.1,0.5,0.0,85
2018-09-02,20.1,11.8,56.4,0.5,0.0,89
2018-09-03,16.5,13.9,58.4,1.1,0.0,90
